0	11133	10131
1	11116	10081
2	11252	10038
3	11160	10100
4	11130	10023
5	11349	10127
6	11154	10158
7	11241	10130
8	11153	10090
9	11195	10100
10	11124	10110
11	11137	10143
12	11393	10189
13	11347	10047
14	11073	10273
15	11147	10041
16	11061	10139
17	11241	10295
18	11239	10024
19	11146	10157
20	11200	10226
21	11298	10080
22	11367	10107
23	11045	10028
24	11070	10052
25	11208	10170
26	11114	10134
27	11125	10140
28	11076	10065
29	11226	10227
