0	5000	32
1	4872	32
2	4864	24
3	4836	32
4	5416	28
5	4784	32
6	5172	32
7	5140	32
8	5380	36
9	4892	32
10	4980	28
11	5016	28
12	4944	32
13	4908	32
14	5208	32
15	4900	24
16	5044	32
17	5136	28
18	5100	32
19	5044	32
20	4832	32
21	5084	28
22	5248	32
23	4688	32
24	4688	28
25	4860	32
26	5132	28
27	4748	32
28	4936	32
29	5196	32
