0	292	172
1	312	172
2	296	172
3	292	168
4	296	172
5	308	172
6	296	172
7	300	172
8	296	172
9	300	172
10	304	172
11	292	172
12	300	172
13	292	172
14	300	172
15	320	172
16	288	172
17	296	172
18	300	172
19	296	172
20	288	176
21	292	172
22	300	172
23	296	172
24	296	172
25	304	172
26	296	172
27	304	172
28	308	172
29	292	172
