0	13616	216
1	12444	216
2	12864	212
3	12784	212
4	13092	212
5	13416	212
6	13136	216
7	12844	220
8	12900	212
9	13104	212
10	13284	212
11	12584	212
12	12868	220
13	12528	216
14	13304	212
15	12708	220
16	12880	216
17	12396	212
18	12532	216
19	13132	220
20	13060	216
21	12700	212
22	13484	220
23	12520	216
24	12824	212
25	12652	216
26	13072	212
27	12728	216
28	12644	212
29	12736	212
