0	30624	1132
1	30664	1136
2	30724	1136
3	30784	1136
4	30828	1128
5	30568	1128
6	30764	1132
7	30772	1132
8	30708	1136
9	30880	1132
10	30668	1128
11	31556	1144
12	30624	1132
13	30652	1140
14	31424	1140
15	30696	1128
16	30732	1136
17	30564	1132
18	30596	1132
19	30580	1132
20	30620	1124
21	30616	1132
22	30628	1128
23	30552	1140
24	30776	1136
25	30804	1132
26	30656	1136
27	30976	1128
28	30944	1132
29	30772	1140
