0	2212	1768
1	2192	1776
2	2188	1772
3	2192	1800
4	2188	1804
5	2200	1772
6	2192	1780
7	2200	1776
8	2204	1780
9	2196	1788
10	2204	1772
11	2188	1776
12	2192	1772
13	2192	1820
14	2188	1776
15	2192	1780
16	2192	1800
17	2208	1776
18	2212	1772
19	2192	1784
20	2204	1776
21	2188	1792
22	2184	1784
23	2212	1780
24	2200	1776
25	2192	1780
26	2188	1776
27	2188	1772
28	2192	1772
29	2192	1780
